family,rclass,n,pos_disc,pos_val,pos_oos,med_pf,med_sharpe,med_expo,min_share,accepted
LMT@wvwap#sd,LT_bull,1026,0.9454191033138402,0.2202729044834308,0.716374269005848,1.1684503876823877,0.2837785187795877,0.4546583850931677,0.2202729044834308,False
C<prevDayVAL,LT_bull,342,1.0,0.21929824561403508,0.956140350877193,1.2924322722585262,0.47656201731845704,0.41076604554865426,0.21929824561403508,False
LowSweep_prev_wvwap,short_term,570,1.0,0.21228070175438596,0.6859649122807018,1.2608900260381433,0.3311984478775206,0.22857142857142856,0.21228070175438596,False
%b<#,short_term,2280,0.9114035087719298,0.21096491228070174,0.7850877192982456,1.9304657588389875,0.3493791827228755,0.026915113871635612,0.21096491228070174,False
BigDown>#ATR,LT_bull,1026,0.7056530214424951,0.20857699805068225,0.8245614035087719,1.4143529627728733,0.2747560712975461,0.057971014492753624,0.20857699805068225,False
#Down&CD#pos,LT_bull,342,0.20760233918128654,0.28362573099415206,0.9298245614035088,1.4256890764686654,0.22919816645506755,0.03643892339544513,0.20760233918128654,False
NR#_BuyStop,short_term,570,0.6912280701754386,0.45614035087719296,0.20526315789473684,0.9599716632065373,-0.05923660027675795,0.22153209109730848,0.20526315789473684,False
Inside_BuyStop,LT_bull,342,0.783625730994152,0.2046783625730994,0.6871345029239766,1.075030258111977,0.07346851517119848,0.13436853002070392,0.2046783625730994,False
C<dvwap#sd,LT_bull,1710,0.9853801169590644,0.204093567251462,0.9719298245614035,1.4205980743796784,0.5104725943919319,0.32401656314699795,0.204093567251462,False
GapDownWeak>#ATR,short_term,1710,0.8736842105263158,0.19941520467836257,0.7467836257309941,1.6021019653665196,0.3109025497436073,0.05879917184265011,0.19941520467836257,False
C<prevWeekVAL,short_term,570,0.9578947368421052,0.19298245614035087,0.9859649122807017,1.487063368816508,0.5051754576024727,0.19461697722567287,0.19298245614035087,False
C<wvwap#sd,LT_bull,1710,0.9853801169590644,0.18888888888888888,0.9923976608187135,1.4864509403137927,0.5609615500604503,0.2971014492753623,0.18888888888888888,False
RSI#<#,LT_bull,8208,0.7108918128654971,0.1823830409356725,0.8695175438596491,1.566203071683768,0.5098349759486414,0.09399585921325052,0.1823830409356725,False
ConnorsRSI<#,LT_bull,1710,0.7093567251461989,0.17719298245614035,0.7964912280701755,1.4766333628026345,0.4499257285916859,0.09979296066252588,0.17719298245614035,False
SweepPrevWeekVAL,LT_bull,342,0.9122807017543859,0.1695906432748538,0.8888888888888888,1.2515714269136595,0.31267815240883245,0.1979296066252588,0.1695906432748538,False
%b<#,LT_bull,1368,0.966374269005848,0.16374269005847952,0.9692982456140351,1.6335638978611704,0.47111363995699945,0.08302277432712216,0.16374269005847952,False
C<SMA##ATR,LT_bull,1026,0.8226120857699805,0.16374269005847952,0.9805068226120858,1.6661935403716042,0.43410313619275454,0.050724637681159424,0.16374269005847952,False
NR#_BuyStop,LT_bull,342,0.6637426900584795,0.652046783625731,0.14912280701754385,0.8888298648794679,-0.15749265880526042,0.20351966873706004,0.14912280701754385,False
CloseAt#dLow,LT_bull,1368,0.9802631578947368,0.14035087719298245,0.9926900584795322,1.5370231093547249,0.5422541394610487,0.18095238095238095,0.14035087719298245,False
BigDown>#ATR,short_term,1710,0.8157894736842105,0.13859649122807016,0.6502923976608187,1.2698969528312365,0.16409963147885104,0.035196687370600416,0.13859649122807016,False
LMT@prevWeekVAL,LT_bull,342,0.9152046783625731,0.13450292397660818,0.631578947368421,1.0988295945032838,0.1355905405950577,0.25817805383022774,0.13450292397660818,False
C<prev_mvwap,LT_bull,342,0.9649122807017544,0.13157894736842105,0.9619883040935673,1.256373207989594,0.36574652462460466,0.22339544513457557,0.13157894736842105,False
C<mvwap#sd,LT_bull,1710,0.9421052631578948,0.10175438596491228,0.9923976608187135,1.413936354400339,0.411791971085954,0.18343685300207038,0.10175438596491228,False
C<prevWeekPOC,LT_bull,342,0.9444444444444444,0.09941520467836257,0.9970760233918129,1.2576426362364435,0.4178352187535871,0.3387163561076605,0.09941520467836257,False
LowSweep_prev_qvwap,LT_bull,342,0.6900584795321637,0.09064327485380116,0.9064327485380117,1.204452806522421,0.14277042623853434,0.049689440993788817,0.09064327485380116,False
LMT@mvwap#sd,short_term,1710,0.9321637426900585,0.08830409356725147,0.8660818713450292,1.1446822261550422,0.1890661734122608,0.26335403726708073,0.08830409356725147,False
BigDown&DeltaPos,LT_bull,342,0.7923976608187134,0.08771929824561403,0.8625730994152047,1.5522857894809248,0.2806854954237376,0.038302277432712216,0.08771929824561403,False
WR#<#,LT_bull,1026,0.9259259259259259,0.08771929824561403,0.9951267056530214,2.0433559741043794,0.5699519557343686,0.06521739130434782,0.08771929824561403,False
C<prev_wvwap,LT_bull,342,0.8918128654970761,0.07309941520467836,0.9912280701754386,1.1958525695468825,0.33937197831236954,0.31200828157349897,0.07309941520467836,False
Low#&CDpos,LT_bull,684,0.46345029239766083,0.05847953216374269,0.7748538011695907,1.0437893317350917,0.030607316162166887,0.08198757763975155,0.05847953216374269,False
LMT@mvwap#sd,LT_bull,1026,0.919103313840156,0.05165692007797271,0.6539961013645225,1.1177297180110626,0.15370374062446257,0.25838509316770186,0.05165692007797271,False
Inside_BuyStop,short_term,570,0.7350877192982456,0.043859649122807015,0.8210526315789474,1.0343067776841597,0.0310480019208517,0.14202898550724638,0.043859649122807015,False
LowSweep_prev_wvwap,LT_bull,342,1.0,0.038011695906432746,0.7309941520467836,1.2391581934966116,0.2922177539808576,0.2277432712215321,0.038011695906432746,False
LowSweep_prev_qvwap,short_term,570,0.9491228070175438,0.03508771929824561,0.9350877192982456,1.0836158302743204,0.05267965512323848,0.0484472049689441,0.03508771929824561,False
C<prevWeekVAL,LT_bull,342,0.935672514619883,0.029239766081871343,0.9941520467836257,1.4170433931748458,0.5334100372663211,0.22857142857142856,0.029239766081871343,False
GapDownWeak>#ATR,LT_bull,1026,0.9074074074074074,0.02631578947368421,0.7807017543859649,1.4585366524171492,0.3032318164877218,0.07743271221532091,0.02631578947368421,False
HolyGrail,LT_bull,342,0.2894736842105263,0.0,0.5350877192982456,0.9586723294958557,-0.009970534585840823,0.0033126293995859213,0.0,False
HolyGrail,short_term,570,0.3333333333333333,0.0,0.5350877192982456,1.1627906976744187,0.03428830778516969,0.0033126293995859213,0.0,False
